dsrDeliver,dsrDeliverGap,dsrDescribe,dsrDescribeGap,dsrService,dsrServiceGap,imgUrl,ismall,itemId,loc,price,promoPrice,redkeys,sellCount,sellerPayPostfee,spGoldMedal,title,wangwangId
4.9,55.19,4.6,-3.17,4.8,0,https://img.alicdn.com/imgextra/i3/117955627/O1CN01vxTyBW1rRDGmeZ11K_!!0-saturn_solar.jpg,0,621283731411,云南 红河,18.80,,['香蕉'],0,true,0,云南高山香甜大香蕉新鲜当季水果整箱10斤装,gfy在路上
5.0,100.00,4.5,-4.66,4.7,-2.52,https://img.alicdn.com/imgextra/i3/110034856/O1CN01FtSNkp1lk5txtOW9l_!!0-saturn_solar.jpg,0,620097329612,广东 广州,30.40,,['香蕉'],0,true,0,高山香甜大 香蕉新鲜当季水果 包邮 香焦,tb_3547680
4.9,55.19,4.6,-3.17,4.8,0,https://img.alicdn.com/imgextra/i1/117955627/O1CN01nwWgz41rRDGmagXqz_!!0-saturn_solar.jpg,0,621283771347,云南 红河,18.60,,['香蕉'],0,true,0,云南高山甜香蕉10斤新鲜当季水果大芭蕉bana,gfy在路上
4.1,-15.26,3.5,-25.41,3.9,-18.61,https://img.alicdn.com/imgextra/i1/129036280/O1CN01Yo7O9N1wGHtqpATW6_!!0-saturn_solar.jpg,0,620814355219,浙江 杭州,34.65,,['香蕉'],0,true,0,高山香蕉自然熟大香蕉新鲜水果当季带箱10斤,儒家之乡
4.6,-4.39,4.3,-10.16,4.4,-8.54,https://img.alicdn.com/imgextra/i4/58289347/O1CN01oKEdzm2IuydKH90Le_!!0-saturn_solar.jpg,0,621127095817,广西 南宁,21.80,,['香蕉'],0,true,0,云南高山甜香蕉新鲜水果现摘现发广西大香蕉,3699衣柜
4.2,-12.95,3.6,-23.90,3.9,-18.67,https://img.alicdn.com/imgextra/i4/118246601/O1CN01oTjqpO1ydJ2IaMnOp_!!0-saturn_solar.jpg,0,619192624556,广西 南宁,30.80,,['香蕉'],0,true,0,新鲜广西高山香甜大香蕉当季新鲜水果芭蕉甜,退伍兵小哥
4.5,-6.60,4.3,-9.25,4.4,-7.14,https://img.alicdn.com/imgextra/i1/1121220013/O1CN01KZ5yz41BxzktXRJN4_!!0-saturn_solar.jpg,0,620439474898,云南 红河,19.60,,['香蕉'],0,true,0,云南高山甜大香蕉新鲜banana水果包邮净重10,蟠桃蔬果店
4.5,-6.60,4.3,-9.25,4.4,-7.14,https://img.alicdn.com/imgextra/i4/1121220013/O1CN01CzFoJU1Bxzkr56FCM_!!0-saturn_solar.jpg,0,618540239860,云南 昆明,26.80,,['香蕉'],0,true,0,王小二 高山香甜大香蕉新鲜当季水果包邮整,蟠桃蔬果店
4.5,-6.65,4.2,-10.40,4.4,-8.10,https://img.alicdn.com/imgextra/i3/1178350092/O1CN01zuDGUf1CYB2kbXyEW_!!0-saturn_solar.jpg,0,619663105291,云南 文山,20.80,,['香蕉'],0,true,0,云南高山香甜香蕉新鲜应季水果香甜软糯买5,兵哥鲜味
4.2,-12.95,3.6,-23.90,3.9,-18.67,https://img.alicdn.com/imgextra/i1/118246601/O1CN01gCkprX1ydJ2JcgaGt_!!0-saturn_solar.jpg,0,619192912189,广西 南宁,32.80,,['香蕉'],0,true,0,现摘广西高山香甜大香蕉当季新鲜水果小米蕉,退伍兵小哥
